result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_368956,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0042|EIK_0138|EIK_0093|EIK_0166|EIK_0114|EIK_0370,谷忠澄|原田宗時|大内義隆|太原雪斎|細川藤孝(立役)|内藤正成,EIK_0042|EIK_0138|EIK_0093|EIK_0166|EIK_0114|EIK_0370,傾奇者|多芸多才|文明開化|山紫水明|技巧伝承|文化人の絆|巧言令色,傾奇者|多芸多才|文明開化|山紫水明|技巧伝承|文化人の絆|巧言令色,9007,874,106,137,272,300,355,356,403,344,349,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0093|EIK_0114|EIK_0138|EIK_0166|EIK_0370||傾奇者|多芸多才|山紫水明|巧言令色|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368957,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0071|EIK_0042|EIK_0256|EIK_0230|EIK_0109|EIK_0036,納涼忍お綾|谷忠澄|魔女ルシア|出雲阿国(野望)|大祝鶴|稲葉一鉄,EIK_0071|EIK_0042|EIK_0256|EIK_0230|EIK_0109|EIK_0036,多芸多才|技巧伝承|文明開化|神主・巫女|洒落者の絆|女傑の絆|戦場の華,多芸多才|技巧伝承|文明開化|神主・巫女|洒落者の絆|女傑の絆|戦場の華,8957,968,342,53,239,273,652,259,254,243,263,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0036|EIK_0042|EIK_0071|EIK_0109|EIK_0230|EIK_0256||多芸多才|女傑の絆|戦場の華|技巧伝承|文明開化|洒落者の絆|神主・巫女,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368958,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0089|EIK_0103|EIK_0039|EIK_0149|EIK_0357,山中鹿之介|村上義清|長野業正|十河一存|武田勝頼|井伊直親,EIK_0082|EIK_0089|EIK_0103|EIK_0039|EIK_0149|EIK_0357,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|もののふ|勇将の絆,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|もののふ|勇将の絆,8790,1896,589,421,140,0,111,134,136,159,127,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0039|EIK_0082|EIK_0089|EIK_0103|EIK_0149|EIK_0357||もののふ|侍|勇将の絆|勇猛果敢|根性の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368959,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0089|EIK_0103|EIK_0153|EIK_0359|EIK_0291,山中鹿之介|村上義清|長野業正|本庄繁長|塩屋秋貞|山県昌景,EIK_0082|EIK_0089|EIK_0103|EIK_0153|EIK_0359|EIK_0291,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|もののふ|勇将の絆,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|もののふ|勇将の絆,8776,1962,580,424,137,0,105,127,128,136,128,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0089|EIK_0103|EIK_0153|EIK_0291|EIK_0359||もののふ|侍|勇将の絆|勇猛果敢|根性の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368960,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0103|EIK_0247|EIK_0268|EIK_0177|EIK_0132,山中鹿之介|長野業正|島左近|伊達成実|立花誾千代|真柄直隆,EIK_0082|EIK_0103|EIK_0247|EIK_0268|EIK_0177|EIK_0132,侍|泰然自若|もののふ|根性の絆|豪傑|武芸の絆|戦場の華,侍|泰然自若|もののふ|根性の絆|豪傑|武芸の絆|戦場の華,9324,1213,579,371,173,48,236,135,139,148,137,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0132|EIK_0177|EIK_0247|EIK_0268||もののふ|侍|戦場の華|根性の絆|武芸の絆|泰然自若|豪傑,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368961,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0103|EIK_0247|EIK_0331|EIK_0127|EIK_0313,山中鹿之介|長野業正|島左近|果心居士|本多正信|道場忍お綾,EIK_0082|EIK_0103|EIK_0247|EIK_0331|EIK_0127|EIK_0313,侍|泰然自若|もののふ|根性の絆|柔能制剛|謀略家|知勇兼備,侍|泰然自若|もののふ|根性の絆|柔能制剛|謀略家|知勇兼備,8965,1145,332,371,192,276,165,256,256,289,256,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0127|EIK_0247|EIK_0313|EIK_0331||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368962,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0086|EIK_0103|EIK_0040|EIK_0175|EIK_0128|EIK_0246,毛利勝永|長野業正|北条氏邦|織田信長|浅井長政|竹中半兵衛(知将),EIK_0086|EIK_0103|EIK_0040|EIK_0175|EIK_0128|EIK_0246,侍|泰然自若|根性の絆|武芸の絆|謀略家|柔能制剛|知勇兼備,侍|泰然自若|根性の絆|武芸の絆|謀略家|柔能制剛|知勇兼備,9206,1168,286,400,184,242,167,203,206,210,231,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0040|EIK_0086|EIK_0103|EIK_0128|EIK_0175|EIK_0246||侍|柔能制剛|根性の絆|武芸の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368963,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0087|EIK_0068|EIK_0113|EIK_0278|EIK_0038|EIK_0040,香宗我部親泰|島津義久|宇喜多直家|願証寺証恵|支倉常長|北条氏邦,EIK_0087|EIK_0068|EIK_0113|EIK_0278|EIK_0038|EIK_0040,柔能制剛|謀略家|知将の絆|立役者|摂理探究|雄材大略|侍,柔能制剛|謀略家|知将の絆|立役者|摂理探究|雄材大略|侍,8700,1427,205,66,73,614,99,320,347,314,338,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0038|EIK_0040|EIK_0068|EIK_0087|EIK_0113|EIK_0278||侍|摂理探究|柔能制剛|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368964,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0289|EIK_0387|EIK_0058|EIK_0042|EIK_0229,大内義隆|三好義賢|朝倉義景(八雷)|早川殿|谷忠澄|出雲阿国(神将),EIK_0093|EIK_0289|EIK_0387|EIK_0058|EIK_0042|EIK_0229,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,9410,0,119,93,436,321,400,456,419,405,444,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0058|EIK_0093|EIK_0229|EIK_0289|EIK_0387||傾奇者|外交官の絆|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368965,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0337|EIK_0387|EIK_0058|EIK_0042|EIK_0229,大内義隆|荒木村重|朝倉義景(八雷)|早川殿|谷忠澄|出雲阿国(神将),EIK_0093|EIK_0337|EIK_0387|EIK_0058|EIK_0042|EIK_0229,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,9432,0,104,93,419,332,399,464,419,397,444,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0058|EIK_0093|EIK_0229|EIK_0337|EIK_0387||傾奇者|外交官の絆|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368966,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0095|EIK_0042|EIK_0256|EIK_0260|EIK_0232|EIK_0225,柳生宗矩|谷忠澄|魔女ルシア|立花宗茂|小松姫(水練)|佐々木小次郎(涼),EIK_0095|EIK_0042|EIK_0256|EIK_0260|EIK_0232|EIK_0225,多芸多才|技巧伝承|文明開化|竜飛鳳舞|戦場の華|武芸の絆|豪傑,多芸多才|技巧伝承|文明開化|竜飛鳳舞|戦場の華|武芸の絆|豪傑,9323,842,572,108,356,287,366,163,158,156,172,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0095|EIK_0225|EIK_0232|EIK_0256|EIK_0260||多芸多才|戦場の華|技巧伝承|文明開化|武芸の絆|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368967,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0095|EIK_0132|EIK_0040|EIK_0322|EIK_0155|EIK_0108,柳生宗矩|真柄直隆|北条氏邦|北条氏政|羽柴秀吉(納涼)|名古屋山三郎,EIK_0095|EIK_0132|EIK_0040|EIK_0322|EIK_0155|EIK_0108,武芸の絆|多芸多才|流行創出|侍|謀略家|技巧伝承|文明開化,武芸の絆|多芸多才|流行創出|侍|謀略家|技巧伝承|文明開化,8820,1199,339,148,264,274,272,291,304,285,307,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0040|EIK_0095|EIK_0108|EIK_0132|EIK_0155|EIK_0322||侍|多芸多才|技巧伝承|文明開化|武芸の絆|流行創出|謀略家,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368968,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0113|EIK_0021|EIK_0130|EIK_0338|EIK_0278|EIK_0038,宇喜多直家|甲斐宗運|石田三成|高力清長|願証寺証恵|支倉常長,EIK_0113|EIK_0021|EIK_0130|EIK_0338|EIK_0278|EIK_0038,密教の絆|才気煥発|僧|名臣の絆|立役者|雄材大略|摂理探究,密教の絆|才気煥発|僧|名臣の絆|立役者|雄材大略|摂理探究,8688,1612,103,0,27,720,379,236,247,232,259,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0021|EIK_0038|EIK_0113|EIK_0130|EIK_0278|EIK_0338||僧|名臣の絆|密教の絆|才気煥発|摂理探究|立役者|雄材大略,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368969,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0236|EIK_0230|EIK_0107|EIK_0291|EIK_0217|EIK_0356,城大工かんな|出雲阿国(野望)|井伊直虎|山県昌景|宮本武蔵(涼)|来福寺左京,EIK_0236|EIK_0230|EIK_0107|EIK_0291|EIK_0217|EIK_0356,戦場の華|女傑の絆|軍学の絆|豪傑|もののふ|鎧袖一触|一気呵成,戦場の華|女傑の絆|軍学の絆|豪傑|もののふ|鎧袖一触|一気呵成,9478,1122,792,117,157,120,415,72,78,84,68,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0107|EIK_0217|EIK_0230|EIK_0236|EIK_0291|EIK_0356||もののふ|一気呵成|女傑の絆|戦場の華|豪傑|軍学の絆|鎧袖一触,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368970,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0090|EIK_0371|EIK_0027|EIK_0174|EIK_0374,島左近|渡辺守綱|脇坂安治|上杉謙信|明智光安|筧十蔵,EIK_0247|EIK_0090|EIK_0371|EIK_0027|EIK_0174|EIK_0374,侍|もののふ|泰然自若|衣鉢相伝|勇将の絆|意気軒昂|一気呵成,侍|もののふ|泰然自若|衣鉢相伝|勇将の絆|意気軒昂|一気呵成,8842,1898,767,379,170,0,254,45,49,49,50,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0027|EIK_0090|EIK_0174|EIK_0247|EIK_0371|EIK_0374||もののふ|一気呵成|侍|勇将の絆|意気軒昂|泰然自若|衣鉢相伝,,step174_validate_repair_7_9,12503,12503,jinpo_result_db_7_part021.csv
step174_7_368971,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0017|EIK_0071|EIK_0095|EIK_0268|EIK_0132|EIK_0366,堀秀政|納涼忍お綾|柳生宗矩|伊達成実|真柄直隆|新開実綱,EIK_0017|EIK_0071|EIK_0095|EIK_0268|EIK_0132|EIK_0366,才腕の絆|技巧伝承|文明開化|多芸多才|武芸の絆|剣豪の絆|花鳥風月,才腕の絆|技巧伝承|文明開化|多芸多才|武芸の絆|剣豪の絆|花鳥風月,8761,1226,334,99,526,132,310,265,271,277,301,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0071|EIK_0095|EIK_0132|EIK_0268|EIK_0366||剣豪の絆|多芸多才|才腕の絆|技巧伝承|文明開化|武芸の絆|花鳥風月,,step174_validate_repair_7_9,12502,12502,jinpo_result_db_7_part021.csv
step174_7_368972,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0043|EIK_0286|EIK_0034|EIK_0087|EIK_0155|EIK_0250,伊奈忠次|細川藤孝|直江兼続(王佐)|香宗我部親泰|羽柴秀吉(納涼)|鍋島直茂(人狼),EIK_0043|EIK_0286|EIK_0034|EIK_0087|EIK_0155|EIK_0250,陰陽師|文化人の絆|柔能制剛|立役者|技巧伝承|雄材大略|文明開化,陰陽師|文化人の絆|柔能制剛|立役者|技巧伝承|雄材大略|文明開化,8869,1290,0,52,259,526,200,337,323,320,326,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0034|EIK_0043|EIK_0087|EIK_0155|EIK_0250|EIK_0286||技巧伝承|文化人の絆|文明開化|柔能制剛|立役者|陰陽師|雄材大略,,step174_validate_repair_7_9,12502,12502,jinpo_result_db_7_part021.csv
step174_7_368973,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0103|EIK_0247|EIK_0132|EIK_0297|EIK_0239,山中鹿之介|長野業正|島左近|真柄直隆|小松姫|真田幸村(水練),EIK_0082|EIK_0103|EIK_0247|EIK_0132|EIK_0297|EIK_0239,侍|泰然自若|もののふ|根性の絆|豪傑|武芸の絆|戦場の華,侍|泰然自若|もののふ|根性の絆|豪傑|武芸の絆|戦場の華,9259,1243,592,369,172,50,247,131,146,148,145,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0132|EIK_0239|EIK_0247|EIK_0297||もののふ|侍|戦場の華|根性の絆|武芸の絆|泰然自若|豪傑,,step174_validate_repair_7_9,12502,12502,jinpo_result_db_7_part021.csv
step174_7_368974,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0091|EIK_0387|EIK_0093|EIK_0156|EIK_0042|EIK_0079,豊臣秀次|朝倉義景(八雷)|大内義隆|前田慶次|谷忠澄|赤尾清綱,EIK_0091|EIK_0387|EIK_0093|EIK_0156|EIK_0042|EIK_0079,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|立役者,山紫水明|文化人の絆|技巧伝承|傾奇者|多芸多才|文明開化|立役者,9374,0,122,92,322,460,305,464,452,435,476,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0079|EIK_0091|EIK_0093|EIK_0156|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|立役者,,step174_validate_repair_7_9,12502,12502,jinpo_result_db_7_part021.csv
step174_7_368975,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0256|EIK_0114|EIK_0025|EIK_0183|EIK_0366,大内義隆|魔女ルシア|細川藤孝(立役)|平手政秀|宇佐美定満|新開実綱,EIK_0093|EIK_0256|EIK_0114|EIK_0025|EIK_0183|EIK_0366,山紫水明|技巧伝承|文化人の絆|文明開化|仙道の絆|立役者|知勇兼備,山紫水明|技巧伝承|文化人の絆|文明開化|仙道の絆|立役者|知勇兼備,8023,1703,46,39,262,479,352,445,380,358,415,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0025|EIK_0093|EIK_0114|EIK_0183|EIK_0256|EIK_0366||仙道の絆|山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者,,step174_validate_repair_7_9,12502,12502,jinpo_result_db_7_part021.csv
step174_7_368976,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0246|EIK_0301|EIK_0387|EIK_0129|EIK_0183|EIK_0087,竹中半兵衛(知将)|真田信幸|朝倉義景(八雷)|朝倉義景|宇佐美定満|香宗我部親泰,EIK_0246|EIK_0301|EIK_0387|EIK_0129|EIK_0183|EIK_0087,陰陽師|立役者|仙道の絆|技巧伝承|柔能制剛|知将の絆|才腕の絆,陰陽師|立役者|仙道の絆|技巧伝承|柔能制剛|知将の絆|才腕の絆,8762,1305,0,56,300,530,211,388,324,300,326,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0087|EIK_0129|EIK_0183|EIK_0246|EIK_0301|EIK_0387||仙道の絆|才腕の絆|技巧伝承|柔能制剛|知将の絆|立役者|陰陽師,,step174_validate_repair_7_9,12502,12502,jinpo_result_db_7_part021.csv
step174_7_368977,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0008|EIK_0068|EIK_0388|EIK_0130|EIK_0160|EIK_0076,風魔小太郎(野望)|島津義久|お市(八雷)|石田三成|風魔小太郎|伊賀崎道順,EIK_0008|EIK_0068|EIK_0388|EIK_0130|EIK_0160|EIK_0076,影の者|能鷹隠爪|王佐之才|忍術の絆|忍びの絆|飛道具使いの絆|一気呵成,影の者|能鷹隠爪|王佐之才|忍術の絆|忍びの絆|飛道具使いの絆|一気呵成,9535,855,397,133,482,122,471,121,116,124,145,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0008|EIK_0068|EIK_0076|EIK_0130|EIK_0160|EIK_0388||一気呵成|影の者|忍びの絆|忍術の絆|王佐之才|能鷹隠爪|飛道具使いの絆,,step174_validate_repair_7_9,12501,12501,jinpo_result_db_7_part021.csv
